while he < talked > about international situations and China 's foreign affairs of 1997 at an interview with a reporter from the People 's Daily	Qichen Qian < made > the above comments talked .	3	while
If Santorum can just < hold > out a while longer	hold , he 'll be < kicking > Obama 's ass , too !	1	if
because the individuals < issued > criticism in the U.S. press regarding Hans Blix 's cautious approach and failure to locate any weapons of mass destruction in Iraq	that he had been < undermined > by individuals in the Pentagon issued	0	because
AS RESIDENTS < TRY > TO FLEE STORM CELL	TRY , TORNADO TRACKERS < PURSUE > IT	3	as
because he < thought > he had too much control over other peoples ' lives	Did n't she < fight > Robert Moses thought ?	0	because
if they are < enforced >	But laws only < have > meaning enforced .	1	if
because too much tax is < spent > there	Would you < annex > the North - East of England spent ?	0	because
"so that they < have > no purpose to call me "" lazy "" or "" entitled """	even if it < killed > me , have	0	so-that
if someone < smacked > that lady	I would have < been > happy smacked .	1	if
While this legislation < is > still under consideration	is , Homeland Security appropriations < designated > $ 60 million in FY2004 and $ 61 million in FY2005 to fund a program to develop and test prototype missile countermeasure systems for commercial aircraft based on existing military technology .	3	while
If a memeber of your family was < going > an illegal activty	going would you < conact > the police about their actions ?	1	if
if the transferring couple < intend > to register as permanent urban residents	"What 's more , intend , the applicant couple shall < buy > them a 35 m 2 socially subsidized apartment in the city where the applicants dwell , but all of the transferring couple 's land use rights in the countryside will belong to the applicant couple . """	1	if
because they are < trying > to bring freedom and democracy to their people -- when I see their courage and their determination and know that they speak for the vast majority of people in Iraq who want that democracy and freedom	When I < meet > the people working alongside the United Nations -- Iraqis in fear of their life every day , trying	0	because
If we < win >	win , it may < increase > China 's influence !	1	if
Since you all < argue > that no one read the bill	argue , why would you < believe > what ANYONE says about the bill .	0	since
If you < see >	see I < am > an individual netizen , who has been charged money , so makes a piece of software in order to help everyone solve this problem , then how moved it seems from the outside .	1	if
if Republicans did n't < pass > his Bill Murder and Rapes	in which he < said > pass would go up	1	if
if the public ever < chose > to go the route of a single payer insurer	BUT chose , IT WILL NOT THIS PUBLIC INSURANCE OPTION , IT CAN N'T < BE > , according to the LEGISLATION because it was NOT DESIGNED TO < BE > ..	1	if
if you do n't < want > pizza face	you < remove > any make up with a good non greasy cleanser want	1	if
if they < refuse > to carry arms in defense of the town	and that they were < threatened > with execution refuse	1	if
while they < had > a talk with these people one - on - one	if all Dutch officials could please < leave > the room had	3	while
because heroin is often < injected > with shared needles	and heroin < is > the leading cause of HIV infections injected	0	because
if they got < caught > again	so caught they would n't < spend > life in prison	1	if
because many farmers < are > unaware of these laws	that are security forces < make > no arrests over poppy cultivation	0	because
since they have also been < hurt > by rising prices	the refiners will < take > some for themselves hurt	0	since
as they < spoke >	they were actually < evacuating > spoke	3	as
even though we do n't < meet > her personally	We are getting < screwed > meet !	2	even-though
if you would < allow > it to be	Ability to analyze content critically , reading comprehension , and honest critique would < be > your friend allow .	1	if
if a really heavy vehicle < rolls > over that scale	but rolls , the bomb < goes > off	1	if
Although preliminary findings were < reported > more than a year ago	reported , the latest results < appear > in today 's New England Journal of Medicine , a forum likely to bring new attention to the problem .	2	although
if Senator Clinton or Obama < become > our next president	that become it will < continue >	1	if
if a nation < wished > it to be	that can < work > multiculturally wished	1	if
because mass - immigration < has > to be good	"You must < open > all your borders to the world has . """	0	because
whenever you < type > your moniker	Do your gonads < swell > type ?	3	whenever
If they < survive >	survive many of these men < come > back home changed , and sometimes not for the better .	1	if
"If they are just to be "" < asked > """	asked , then it < sounds > like a great deal .	1	if
If we < were > willing to accept a conditional surrender	were , the same one < offered > prior to the bombs ,	1	if
because it < continued > health care for those who are unemployed	that the program did not < suck > continued	0	because
because he did n't really ' < do > ' anything	So maybe the punishment < is > harsh do , but still , even the thought of chatting to her < is > wrong !	0	because
though they < were > at the time	not because the visual effects < are > up to much , revolutionary were	2	though
If you < have > a sarcastic sense of humor	have you should < listen > to Suits .	1	if
because the Democrat party is so < invested > in it	"That abortion < goes > beyond "" personal choice "" invested ?"	0	because
though thing would < be > more significant	that < came > true as up encounters be	2	though
if you < intend > on living in the United States , with the notable exception of the Amish	Electricity is a must < have > intend .	1	if
if only she would < be > willing to make some changes and push herself out of the house , and fight her depression a little more	When I look at my mother , I still < see > a reasonably vital woman with the physical and mental abilities , and energy , to enjoy a very good quality of life , be .	1	only-if
If they < kept > the pumps running	kept , then why did three reactor buildings < blow > up ?	1	if
if we < say > its about nuclear weapons and then go to war and do n't find any nuclear weapons	otherwise you will < have > the same situation say	1	if
once the Earthquake Administration had < measured > the quake at a magnitude of 7.8	that if our Earthquake Administration had < been > able beforehand to do a simulation of big earthquakes on this Longmenshan mountain earthquake belt , then on that day of May 12 measured , we would have < been > able to broadly judge the extent of damage and destruction in the earthquake disaster zone	3	once
If this < was > not the case	was , the United States would be < intervening > exactly how they are today in Libya , even if the rebels had been the Taliban .	1	if
because it < is > damned effective	and this < is > < is >	0	because
if his solution is < implemented > but that in no way implies his desire for a terrorist victory	that will < occur > implemented	1	if
in case you < get > hungry	There < is > food in the fridge get .	1	in-case
Since you < seem > to support mindless violence without the effort of due process	seem , I < view > you as a race baiting asshole who cares more about creating hatred than promoting justice .	0	since
if anybody < says > to get	"All these Holocaust lobbyists < get > furious says Jews are n't the only tribe genocided , but that 's just politics - "" Our genocide is better than your genocide ! """	1	if
If someone < has > a moral objection to contraception	has , women are < going > to be the victims of domestic violence as if no woman that has ever used contraception has been the victim of a abusive partner .	1	if
for if the ordinary people < dared > to upset government officials	dared , they would be < cracking > eggs against rocks	1	if
because they could nt < compete >	which eventually < forced > most of the US manufacturers to close up shop compete	0	because
If I < was > to specifically think of which issues will effect the Republican nomination	was , it would be as < follows > .	1	if
if you < go > ahead	but it is < refunded > go .	1	if
if the US < proceeds >	that proceeds Russia will < point > missiles at Europe	1	if
If I honestly < thought > Labour could solve the problem despite all my problems with them	thought , , I would have < voted > Labour .	1	if
"because I actually < have > one """	Yeah I < do > have ...	0	because
if you < go > see her ,	than you < are > go	1	if
once the campaign < got > into overdrive	if her running mate were to be someone named Turner , a Bachmann - Turner ticket would < blow > them off the road got .	3	once
although I hav n't < finished > it	And finished , I can < say > it is a decent book .	2	although
Once the inspector general ’s report on the military analysts was < rescinded >	rescinded , the Obama Pentagon < declared > the matter closed .	3	once
as people < get > sick of how every news talk show	Similar shows < appear > in other countries get end up being either a pure propaganda 's machine for one particular side or a bickering debate that does n't make sense to anyone .	3	as
because I < have > a theory that such events are few and far between	how many times a CT has < trued > out to be true have	0	because
because algerians < have > a higher crime rate on average in their country , or all the christian democrats getting murdered in a 1930 s German city because 2 resisted the SS or SA	they < see > for theft have	0	because
because you < do > n't	as if you < have > a magical crystal ball do	0	because
because it increasingly < depends > on the accommodation of two irreconcilables	Michael 's journey of self - discovery < is > a work in progress like no other depends : the child and adult as one .	0	because
although there < is > no doubt there was an Operation Gladio and that only a few people knew about it	about whether it 's existence was ever < denied > is	2	although
if you < know > what I mean	but just as bi 's < have > a taste for guys and girls , some people do n't < have > a taste for bi 's , know ?	1	if
if anyone EVER < interrupted > her	She < went > mental interrupted .	1	if
because they < know > that it s very unlikely - especially in their present form - that they will n't exist in another 5 years	Yes , Tesco will obviously < have > a great incentive to invest in the company know .	0	because
if someone < offered > you an 80,000 per year job with all sorts of nice lab equipment and travel to conferences	offered would you < start > promoting GW	1	if
although I < know > for a couple of them	know , they < received > quite a decent inheritance , others are quite into debts , and others have remortgage their house many time	2	although
If I < deceive > someone	deceive , then I < am > a criminal .	1	if
if we < are > n't ready	and are , we are < screwed >	1	if
only if China < guarantees > to use it only for peaceful purposes	that Germany will < export > a plutonium facility to China guarantees	1	only-if
If you ca nt < feed >	feed you < have > no business having one	1	if
As he 's < sitting > down	sitting , he < says > , ``	3	as
because you < 're > a certain skin color	They do n't < abuse > you 're , they < abuse > you because they think you 're some servant that barely makes any money and should be grateful for being there .	0	because
while Israeli officials < waited > for clearance from the U.S. government	how the transport of Israeli relief supplies loaded on a C - 130 aircraft was < delayed > for over 48 hours on the tarmac waited	3	while
If we < act > like a turtle	act , will the various powers < let > us off ?	1	if
even though the total tonnage of opium < produced > dropped by just 6 percent	that the result < was > a 19 percent reduction in the amount of land devoted to opium in Afghanistan produced	2	even-though
if it could be < argued > as a logical choice , per se , especially if you had not yet tried letting go of all the things that bring you down	I do n't < know > argued .	1	if
because people just get < labelled > racist	But sometimes it does no < come > under as much criticism as other religions labelled .	0	because
because it < is > a kind of psychological pressure on the people at the State Scientific Center of applied microbiology	that the people at the State Scientific Center of applied microbiology are < scared > by this threat of a sudden shutdown of electricity is	0	because
because he < wore > a hoodie	Why did fox and friends < say > it was the victims fault wore ?	0	because
if they do < offer > this service	- I must < confess > offer	1	if
If Stalin < was > still alive	was , China would < have > more trouble !	1	if
because NATO countries had not < ratified > a revised version of the Treaty	Russia < suspended > participation in the arms control treaty late last year ratified .	0	because
if I < paid > $ 150.00 for a panel that made a dimes worth of electricity per day	but paid it would < have > a payback time of approximately 41 years .	1	if
because they < are > an immigrant	if you < made > an unjust distinction of someone are	0	because
if she did n't < call > me a	she < said > call	1	if
just in case the statute of limitations has n't < run > out on that one	While I 'm at it , I 'm < pardoning > him for any role he might have had in Iran - contra run .	1	in-case
because people are < asking > us to find this stuff for them	We are < counting > on your assistance , asking .	0	because
If you < read > the whole article	read he does n't < sound > like he knows if he is coming or going	1	if
as Islam is < beheld > as a jewel with an unblemished history	The Christianity has been < attacked > beheld .	3	as
as Rumsfeld < returned > from a tour of Iraq , Afghanistan and the Persian Gulf region	U.S. Defense Secretary Donald H. Rumsfeld < discussed > the resolution with Prime Minister Tony Blair and Defense Secretary Geoff Hoon on Friday returned .	3	as
if you do n't < have > the skill	So , have , you can be < trained > .	1	if
as the graying men < returned > to their homes and still considered to be the chief public enemy by the white government	And < returned > , the ANC , outlawed in South Africa since 1960 , defiantly < returned > to the streets of the country 's black townships .	3	as
while he < refused > to give a timetable for his departure	"Mr Blair < seemed > "" oblivious "" to the damage being done to the Government refused"	3	while
if I can n't < figure > it out	figure , I do n't < buy > it	1	if
Since you can not < consent > until the age of 18	consent , your parents , being your guardians , < are > the ones who decided for you to have British citizenship by having a child here .	0	since
If you 'd < like > to	like , we can < start > a new thread on him .	1	if
While people are < suffering > in the world	suffering , this country does < give > aid to countries that are suffering ..	3	while
unless the microwaves can < make > hydrogen , do home or industrial heating , power an aircraft in flight , or other	except we < have > an energy conversion to get the microwaves , and another conversion at the receiving end , make	1	unless
if one < reads >	However reads , they are not < removing > the guidelines that would allow the super ships to work .	1	if
though you < claim > to value education	that , claim - we must < have > very different understandings of what the word ' education ' means also	2	though
if you can n't < pay >	Oh , and by the way , with the COBRA laws , pay you still < lose > your coverage .	1	if
if you did n't < watch > it	watch , you are just < looking > like an idiot .	1	if
although I can < see > where such a situation might have some advantages for her	she < consider > an assisted living facility , see	2	although
although in all honesty , I would < say > that I have n't actually seen anyone wielding a lightsaber	I kinda < expected > more Jedis to be out there , say , so that may be flawed .	2	although
while it 's being < run > by someone too old to be running it but in this case it happened to also be enabling a serial child molester .	that may just < give > your football program some extra down years run	3	while
as protesters < threw > rocks at police , government buildings and a U.N. office in eastern Afghanistan , kicking off a fifth day of riots sparked by the burning of Korans at a U.S. base	The shooting < occurred > threw	3	as
because I < 'm > sure such complaints would n't be made about poor regions of England	I < think > it 's wrong to resent the Scottish poor for being Scottish , 'm .	0	because
only if we < remain > virtuous	Our freedom < is > possible remain .	1	only-if
If one were < being > honest	"being , they would < know > this is about constitutional freedoms rather than denying women "" health care "" ."	1	if
Although she should n't < have > to	have , why do you < think > she has to get involved ?	2	although
"while the Egyptian government daily Al - Ahram < warned > it marked "" the beginning an era of US colonisation that will benefit only Israel """	Lebanon and the Palestinian Authority < issued > fierce denunciations of the US - led attacks , warned .	3	while
If you can < use > data to reconstruct what happened in the past	use , you < have > much more confidence in predictions for the future	1	if
If you ever < wonder > why so many manufacturing jobs are overseas	wonder , you < need > to look no further than Mitt Romney .	1	if
If i < was >	was that guys brother i would < feel > so so angry ....	1	if
because traditional British hogsheads < were > of different sizes depending on what they contained	In Britain it < 's > more complicated , were .	0	because
If the sun < shines >	shines , we 'll < go > to the beach ; otherwise we will stay at home .	1	if
if it < falls >	falls , it will be < brought > down from within the party itself	1	if
"because "" you do n't < like > your tax dollars killing terrorists overseas"	"When you whine about the US military killing terrorists overseas , we could just < single > you out here for terrorists to find you while leaving us alone , like . """	0	because
As they < approach > Baghdad	"approach , our fighting units are facing the most desperate elements of a doomed regime , "" Bush < told > cheering military personnel Wednesday at the Florida headquarters of Central Command , which is running the campaign ."	3	as
so that they can < say > they were injured	managers are also < substituting > players near the end of EPL games say	0	so-that
if you < lived > in a place where your children could walk to school	What would it < mean > lived ?	1	if
if Congress is < going > to be spending money on birth control regardless of whether or not you think they should	And going , then these clinics should < get > that birth control money , too .	1	if
If he 'd < intended > there to be one	intended , we would < have > one .	1	if
if I could < have >	and I would have < returned > them have	1	if
if someone is < trying > to be a bad - ass	But honestly , trying , I < figure > they go for the Marines , Army 's Delta Force or Special Forces , etc .	1	if
while 47 % of the remaining 99 % < pay > nothing	who < pay > 43 % of federal taxes < pay >	3	while
once the majority of the populace < realized > that they could vote to have the wealth from others passed to them	that realized , it < was > the beginning of the end for the country	3	once
if he < was > present enough to intervene and stop it	Why did he just < send > Sandusky on his merry way was ?	1	if
Once you < hit > the general election	hit , the truth will < come > out .	3	once
as it < nears > the southeastern Bahamas	Rita is < getting > much better organized and strengthening nears	3	as
once the ring of encirclement is < completed >	Otherwise , completed , the northern land will < cause > a headache to you just as the East China Sea and the South China Sea .	3	once
If the Obama administration really < wants > to move on from the dark Bush era	wants , it will < need > a new commission , backed up by serious law enforcement , to shed light on where every body is buried .	1	if
If the FDA < approves > the new uses of psyllium	approves , other companies are < expected > to rush to market with psyllium products .	1	if
he < started > doing really good in the debates	Unfortunately for Rick Perry , started , it < was > too late .	3	by-the-time
because I just < think > it would be the best thing ever to never have to shave my bikini area again	I was < thinking > of buying one of these think !	0	because
because people do n't < understand > how these meetings work	and there < 's > lots of questions understand	0	because
if he ca nt < have > me	But he < thinks > have no one can .	1	if
if there < is > something similar to this thread	I < apologise > in advance is , but this is a topic that has interested me recently and would just like to hear your views on the matter .	1	if
If he < wants > it done	wants , I do n't < see > what the problem is .	1	if
if this < made > it into the law books or if it was thrown out , so if anyone has any information id like to hear about it	so i do nt < know > made	1	if
if Madison / Dane County did n't < get > in on this one early on ... if for no other reason than to protect our crazy liberal reputation	It would < be > a shame get .	1	if
If West < falls > prey to GW	falls then people will < want > to drive less or drive more efficient cars .	1	if
because no one was < watching > the show	If they < pulled > the ads watching	0	because
If an incumbent is < polling > behind the challenger	polling then it < 's > a strong challenge .	1	if
if it < were > n't for an apparently overriding need to confess and proclaim -- over and against what the outside world wants to believe	Like a typical Dostoievksy character , we can not < account > for the behavior were -- the truth of who we are .	1	if
  If you < tax > oil industry profits	tax , you also < reduce > the incentive for owners of outside capital to invest in new capacity .	1	if
if we < did > nothing to	but they would < complain > did	1	if
Once you < give > them a subsidy	give , they never < let > go , no matter how much the world changes around them .	3	once
if you could < get > by with only one car instead of two	How much money could you < save > get ?	1	if
Because if we < do >	do , I god damn < bet > you a thousand dollars that you 'll pull a 180 and start crying how we are wasting money on a partisan investigation .	1	if
as they < unload > their inventory	You can < get > some great deals on movies / tv shows unload .	3	as
If I < remember > correctly	remember , he < lost > .	1	if
because IT has allegedly < failed >	in which an underclass < exists > failed	0	because
if they < want > to deal with this exceptional superpower	but and that want they < need > to humor it rather than rile it	1	if
since 99 % of men do not < get > them	that women < pay > for their own mammograms get	0	since
likely because much of the planet 's water was < bound > in ice at the poles	that sea levels may have < been > low all over the world at that time , bound	0	because
If it < did > n't	did their would n't < be > racial attacks .	1	if
that because he < is > white	You 're just < saying > is .	0	because
if Isreal < stopped > retaliating	stopped , the attacks would < stop >	1	if
because they can hardly < begin > to deal with mental causes	which < suits > lawyers begin	0	because
if he < caves > on that one too	but caves , damn I 'm < gon > na be pissed .	1	if
if members of his party < come > out with purely bigotory remarks	But how can he possibly ' < end > sectarianism ' come ?	1	if
if you are < protecting > the school or football program	Typically , protecting , you are < hiding > activity taken by the school or football program that benefited the school or the football program .	1	if
If you < get > out ahead of the need	get you are < accused > of causing sprawl .	1	if
because it 's < built > on your OWN IGNORANCE regarding the Constitution and the origins of Roe v	"Thus , your argument about my "" hypocrisy "" < falls > flat built ."	0	because
if it could be < argued > as a logical choice , per se , especially if you had not yet tried letting go of all the things that bring you down	I do n't < know > argued .	1	if
If his campaign < tried > to cover all the costs	tried they would < run > out of money in a week .	1	if
If indeed there < was > n't a big shootout	was , it can n't have < been > beyond the wit of man to capture him .	1	if
because space experts on the ground have < put > out all efforts for this	that the third docking will be < completed > successfully put	0	because
if it did n't < adopt > good economic policies	and that in ' 98 , adopt , the economy would < continue > to be in negative growth	1	if
If you have already < cleared > your own reputation through legal protests	cleared , then a lawsuit < is > meaningless .	1	if
if I < deliver > on what I 've promised	But deliver then I 've < earned > my money .	1	if
if a victim < requests > for them to be dropped	In Scotland , domestic abuse charges are not < dropped > requests .	1	if
If the GA < repealed > the unnecessary sales tax from last year	repealed , then the average citizen would < pick > up some cash .	1	if
if we < destroy > Nature	Our Minds can not < be > peaceful destroy .	1	if
If the price < is >	is , he voluntarily < walks > out of both of your lives , you 're probably better off without him .	1	if
because the Americans can n't < afford > their widgets and doohickies	A weak dollar < means > lots and lots of closed down factories in China afford .	0	because
if they < wanted > too	Australia probably could < do > it wanted	1	if
if we HAD < accepted > that oil	what the left would have < done > accepted	1	if
if I simply < continue > not smoking	Perhaps the mind will < follow > the behavior continue ?	1	if
if you < follow > the directions on the back label of your vitamins	In other words follow they will < start > slowly killing you .	1	if
because I < wanted > to hear the JREF side on this issue	I actually < surfed > in after a year wanted .	0	because
because it < 's > necessarily immoral but because it infringes on the rights of others	Theft < is > illegal not 's .	0	because
because he < had > to tell one of our customers , who just lost her husband in February , that she did n't have any coverage	I < had > one adjuster call me yesterday , at the point of tears < had > .	0	because
if I < had > a house	that had it would < benefit > my neighbours if I had it improved as it would help to improve the neighbourhood and could even improve the value of neighbouring houses , but it would be ridiculous to suggest that my neighbours should therefore contribute to my costs in doing this	1	if
If I < went > around taxing people	went , I would be < arrested > for robbery or extortion .	1	if
If they < want > foreign goods	want they will < buy > those instead ,	1	if
because the people 's police at 110 whom I looked forward to still had not < arrived > yet	However , I < was > also at the verge of collapse arrived .	0	because
if it < 's > not race	< 's > it < 's > wealth or something else	1	if
if they < were > so inclined	even though they could < do > better for themselves were	1	if
because I 've < done > it before	I 'd < do > it , done	0	because
If you < want > everybody else to use reasoning with you	want , you < have > to use reasoning with them .	1	if
because they should < have > their rights removed for committing a crime	that a good reason might < be > have	0	because
because the Australian government is < dealing > with a volatile issue and a country that is not operating according to Convention	and the Australian Government must < choose > descriptors and words sensibly dealing	0	because
if IAEA < finds > any traces of radiation from enriched uranium or plutonium , or any chemical and biological agents	samples will be < sent > for corroboration to labs in France , the US , the UK , Japan and Russia finds	1	if
If the others are < attacking > themselves like children	attacking , than maybe he can < come > up the middle and seem like the adult in the room and then NH will make a statement by elevating him to the anti - Romney surging candidate in that state .	1	if
if I was < serving > on the front line with other troops	At the end of the day , serving , I 'd < want > the best troops , not the straightest .	1	if
while the Russian Government has < displayed > uneasiness about NATO 's latest expansion to the Russian borders and the European Union 's imminent enlargement within the former Soviet sphere of influence in Eastern Europe	Chirac 's visit has < come > displayed .	3	while
because my thinking < was > sharper	All you 've done is < copied > what I 've said was , and it does n't even make sense the way you 've used it .	0	because
If China < falls > out with the US too early	falls , it will < put > itself in a very disadvantaged position .	1	if
because my ex < ripped > my heart out the day I gave birth to our beautiful little girl	and I < know > this ripped .	0	because
If you < get > it scanned by ultrasound	get , a doctor may < find > the culprit , and prescribe what 's needed .	1	if
If there has < been > a slowdown in sales activity on the island	been , he has n't < seen > it .	1	if
if you do n't < want > to read it basically	"but want a guy in the USA has been < arrested > for agreeing to meet up with and have sex with a "" 14 year old girl "" who was actually an undercover cop"	1	if
if it < was > not for the Gang of Three	Would GWB have < invaded > Iraq was ? ..	1	if
IF you then < earned > 2 mil	because earned , you would < have > the exact same benefits	1	if
as the Japanese football team < entered > the Asian Cup final against the host China	who have repeatedly < booed > the Japanese football team and anthem entered	3	as
if the broker did not also < advise > her of this	I would also < be > amazed advise .	1	if
even though he < promised > to be friends	My ex < cut > me out as soon as he got a new gf promised , and that was 2 months ago	2	even-though
because the courts < said > he had to spend more money on public schools	that Huckabee < raised > taxes in Arkansas said	0	because
that about myself although my arthritis usually < answers > the question for me	I often < wonder > , answers .	2	although
If we < win >	win , it may < increase > China 's influence !	1	if
because now I < have > Medical Insurance	I < 'm > grateful for this have , I had started a new job , waited my 3 month period , was SUPER excited about insurance ,	0	because
if we < have > a chance to help people fight for democracy and not be brutally crushed	but have then we should < do > something	1	if
if Iran is < attacked >	they would < start > WW3 attacked because they have more to lose	1	if
if you < get > her to start talking to you	Most of them will < wander > away get .	1	if
while 96 of those are < known > to nest on the refuge	More than 200 bird species can be < seen > at the swamp throughout the year , known .	3	while
If an obese person < has > a prolapse	has do they get < treated > for that or not ?	1	if
If people really do < start > making different choices	start , it 's < going > to be fun to watch real estate prices .	1	if
just as they were < slipping > from the agendas of their most ardent supporters	But Mr. Ortega 's threat over the weekend to end a 19 - month cease - fire with the rebels seeking to topple him , effectively < elevated > the Contras as a policy priority slipping .	3	just-as
because I have n't < got > mortgage yet to pay off	My main salary < sits > in the bank got	0	because
If I < had > to make a knee jerk reaction	had , I would < say > it was not sleep paralysis .	1	if
as people < develop > skills from their starter job	And develop they will < earn > more .	3	as
even though it was < governed > by something called the Communist Party	It never < pretended > to be communist , governed .	2	even-though
if current smoking trends < continue >	Tobacco use will < kill > 1 billion people in the 21 st century continue .	1	if
if you < get > the technique right	but get , once you < do > it correctly , you can < do > it again	1	if
if we < are > to have marriage licenses	States must be < involve > in marriage are .	1	if
If it < does >	does , the large number of right - wing whites , who oppose any concessions to the black majority , will < step > up their agitation and threats to take matters into their own hands .	1	if
If we < applied > your point	applied then only one person in the entire world would be < allowed > to complain .	1	if
as Russia < continues > working to regain military parity with the U.S.	that Russia will < suspend > its compliance with a European conventional weapons control treaty continues	3	as
because the target < was > not large enough	The al - Qaida officials apparently < turned > down the plan was .	0	because
if they < are > wildly inaccurate	It 's all very well < dismissing > statements as discriminatory are	1	if
because it < produced > better economic results in the past three and a half years	their system < is > superior produced	0	because
if you < keep > aggrivating the area	All medicines and exercises and beds will n't < help > keep .	1	if
if there < is > no improvement in access to information technology	that the world 's poor may be further < marginalized > is	1	if
because you do not < think > about what our great grand children will have to play with in the future	You would < take > a medicare plan that was funded on IOU 's just like Social Security think .	0	because
if I could < enjoy > the game if me and my friends would shoot up some heroin first	I < wondered > enjoy .	1	if
If we < get > any responses	get , we are < hiring > here .	1	if
if they < contract > to work there for a while	where employees can < get > their education for free contract	1	if
while i ' m < working > who 'll call me white scum or spit at my feet	You < get > the occasional person working , but you < get > the same hostilities from a minority both ways .	3	while
because it would < gain > fewer points than Dassault in terms of technology transfer and subcontracts	Boeing would < benefit > most from the points minimum gain	0	because
if a rumour < ended > up being true	So that ended , that would < be > the same thing as a conspiracy theory that ended up being true ?	1	if
If anyone is < using > this a real source of news	using , they < need > to get out more .	1	if
if Christian < were > responsible for atrocities	I 'm < betting > were you 'd love them more .	1	if
if we < used > a single payer system	that used , that we would actually be < paying > LESS for healthcare than we are < paying > now because a single payer system is more efficient	1	if
because algerians < have > a higher crime rate on average in their country , or all the christian democrats getting murdered in a 1930 s German city because 2 resisted the SS or SA	they < see > for theft have	0	because
Once those rights are < taken > away	taken , it < 's > pretty close to impossible in this conservative - media dominated world , to get them back .	3	once
because the prosecution < had > no jurisdiction to charge lawyers in a case already in the courts	the case < was > not valid had	0	because
Once it < has > it s hands in health insurance	has , the entire idea of coverage for medical expenses < is > doomed to end up a failure and in the laps of taxpayers down the line ie our great grandchildren .	3	once
while most cases < were > failures	that only a few cases < were > successful < were >	3	while
if you < sell > an ounce of marijuana	"But sell you could be < put > away for a long time . """	1	if
If the liberal media < was > against Newt	was , they would have < taken > into account how Newt performed against the moderator in past debates .	1	if
if they < satisfy > the membership agreement	"Unless the topic is very different from the "" general "" discussion , new threads and posts about global warming will be < moved > to that thread satisfy ."	1	if
as we < lose > independence , mobility , and as chronic pain sets in	Firefly , aging < is > an assault upon the ego , lose .	3	as
because house prices < were > so high	they could < afford > were	0	because
If you < have > insurance	have you are < paying > a third party to assume the risk for your claims .	1	if
if I could only < see > my Enemy die before me	""" Death would not < be > grievous to me , see"	1	only-if
if someone < loves > you a bushel and a peck	loves they < love > you five pecks worth	1	if
if you can < kick > my ass	kick , that < 's > hot .	1	if
If the government < is > to be consistent	is , then it < needs > to recognize both , if the government can pick and choose then the governemnt is free to ignore Church doctrine and require Catholic organization to cover birth control under insurance .	1	if
"because smoking weed does n't necessarily < make > you a "" bad mom """	I 'm just < mentioning > this , make	0	because
if this < is > a passive aggressive swipe at me	is , then i < ask > you to read up on brother minister malcolm - x , because clearly you 're sadly and severely mistaken .	1	if
if you < consider > US troops wasted in Iraq as American	that < is > consider	1	if
if Keith Olbermann had < rallied > the country in the name of honor	One can only < imagine > the screaming protests rallied .	1	if
not least because attention will < shift > on to the government	that Mr Brown 's likely arrival in office will < give > Labour a bounce in the polls , shift	0	because
they < get > to keep paying for it	we 'll < regret > it a lot sooner than our children will get	3	by-the-time
since China has only recently < started > investing in this respect	Chinese investment in Germany < is > much less than German investment in China started .	0	since
if you are < struggling > to say what happens when you get sick	and who can also < ask > questions struggling	1	if
because I really < wanted > people to focus on the facts and not my personal opinion on it all	It < is > disappointing wanted .	0	because
if America < is > so good go	those dogs , is < find > your American illegitimate fathers	1	if
because otherwise the facial hair < stops > it from melting into the skin properly	I only < do > it after a shave stops .	0	because
If the amount of surplus food suddenly < decreases > as a result of peak oil	decreases , the poor around the world will < starve > , lamentable in itself , causing instabilities that could lead to conflict over scarce resoures .	1	if
If you ca nt < feed >	feed you < have > no business having one	1	if
If he really < wants > to be with you	wants , he will < make > it happen .	1	if
if Bush or McCain or Romney or Rudy < were > in charge	that were , they 'd be < doing > the same thing Obama is < doing > , only they would be pissing more money away on their buddies and Obama 's spending is being spent in America	1	if
as they were being < briefed > by the campus representatives	I < ended > up in a meeting with the new council , briefed , and it was revealed during that meeting that the ousted council had been using funds to lease property off site in secret .	3	as
if anyone < has > a problem with any anti multi - cultural organisations	So has , you can < blame > the progressive / liveral governments from the apst 50 years .	1	if
because it < defines > clearly the ignorant groupthink of the right wing extremists	"The only "" < hacking > "" done there was < hacking > to pieces the OP defines ."	0	because
If you were < sitting > on top of the plants ’ chimney when they were venting	sitting , you should probably < give > up smoking to return to your former life expectancy .	1	if
if you were < diagnosed > with brain cancer	which airline YOU ' D be < taking > there diagnosed	1	if
If a BJ < was > the biggest concern of the nation with the president right now	was - the whole country would < be > a lot better .	1	if
because whenever I < try > to discuss why you could n't have had a sleep - related occurence or distorted memory	"I do n't < feel > particularly bad about it try we get about as far as "" I saw what I saw "" ."	3	whenever
because land routes had been re - < established > to most of the flood - hit areas	it would < end > the air drops established	0	because
because a company can < hire > as many people as they want	It < puts > people out of work , hire .	0	because
because it 's been < established > that she had cancer	This < is > not something you need to debate , established .	0	because
because sometimes I < have > to overlook the bad when there is lots of good	I mean , I can < tolerate > Jillian liking Springstein have	0	because
while you < criticize > Obama	Do you < defend > Bush criticize ?	3	while
As he < walked > past them	"walked one < said > : "" what did you say you white bastard ?"	3	as
if he < dies >	as I < am > fond of the Royal Family dies	1	if
If this prediction < were > true	"were I would < think > one would consider it what 's his name 's "" victory "" rather than Obama 's defeat ."	1	if
